,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,pair
10,31.998046875,36.00719451904297,23.845165252685547,10.14356517791748,1.4828497171401978,0.5935211181640625,1.2092475891113281,0.7824360728263855,2.014012575149536,-0.7540768384933472,2.1354477405548096,-1.2839926481246948,-1.0,1.0,1.0,-1.0,2.7680892944335938,3.419440269470215,2.9074428109448216,3.4459744379359503,3.0,73.63886457287006,31.52272244868499,0.0
11,10.14356517791748,23.845165252685547,36.00719451904297,31.998046875,0.7824360728263855,1.2092475891113281,0.5935211181640625,1.4828497171401978,-1.2839926481246948,2.1354477405548096,-0.7540768384933472,2.014012575149536,-1.0,1.0,1.0,-1.0,-3.419440269470215,-2.7680892944335938,3.4459744379359503,2.9074428109448216,3.0,31.52272244868499,73.63886457287006,0.0
12,14.80137825012207,3.409801959991455,23.210895538330078,9.97113037109375,-0.3088759183883667,0.1726558655500412,0.7894657850265503,0.3011392652988434,-2.269960641860962,-2.6281661987304688,1.1017992496490479,1.231890082359314,-1.0,1.0,1.0,-1.0,0.35820555686950684,-0.1300908327102661,0.6001533922805609,0.5053577095727589,4.0,4.282211785388697,7.7592736473168396,1.0
13,14.80137825012207,23.210895538330078,3.409801959991455,9.97113037109375,-0.3088759183883667,0.7894657850265503,0.1726558655500412,0.3011392652988434,-2.269960641860962,1.1017992496490479,-2.6281661987304688,1.231890082359314,-1.0,1.0,1.0,-1.0,-3.3717598915100098,-3.8600564002990723,3.5461414612866156,3.862194117014426,4.0,42.59009068543093,10.943133593701843,0.0
14,9.97113037109375,3.409801959991455,23.210895538330078,14.80137825012207,0.3011392652988434,0.1726558655500412,0.7894657850265503,-0.3088759183883667,1.231890082359314,-2.6281661987304688,1.1017992496490479,-2.269960641860962,-1.0,1.0,1.0,-1.0,3.8600564002990723,3.3717598915100098,3.862194117014426,3.5461414612866156,4.0,10.943133593701843,42.59009068543093,0.0
15,18.447063446044922,12.654953002929688,35.065330505371094,6.626217842102051,-0.8496993184089661,-0.43988168239593506,-1.140015721321106,-1.194422721862793,0.2569398283958435,0.6311615705490112,-2.462948799133301,-2.860685348510742,1.0,-1.0,-1.0,1.0,-0.3742217421531677,0.3977365493774414,0.5549706362389465,0.4014405116808928,5.0,8.489516846966477,6.0796787188301575,1.0
16,6.626217842102051,12.654953002929688,35.065330505371094,18.447063446044922,-1.194422721862793,-0.43988168239593506,-1.140015721321106,-0.8496993184089661,-2.860685348510742,0.6311615705490112,-2.462948799133301,0.2569398283958435,1.0,-1.0,-1.0,1.0,-3.491847038269043,-2.719888687133789,3.572440051128642,2.7353387512697966,5.0,19.372274922042745,50.288911545036804,0.0
17,18.447063446044922,35.065330505371094,12.654953002929688,6.626217842102051,-0.8496993184089661,-1.140015721321106,-0.43988168239593506,-1.194422721862793,0.2569398283958435,-2.462948799133301,0.6311615705490112,-2.860685348510742,1.0,-1.0,-1.0,1.0,2.719888687133789,3.491847038269043,2.7353387512697966,3.572440051128642,5.0,50.288911545036804,19.372274922042745,0.0
18,30.15116310119629,7.857625484466553,36.05120086669922,18.45078468322754,-0.9326270222663879,-0.9247372150421143,-0.032734215259552,-0.22666673362255096,-1.0405840873718262,-0.6112018823623657,2.330747127532959,2.3157784938812256,1.0,-1.0,1.0,-1.0,-0.42938220500946045,0.014968633651733398,0.4294546856617384,0.19450933569372636,6.0,6.559559706586157,5.024401243162519,1.0
19,36.05120086669922,7.857625484466553,30.15116310119629,18.45078468322754,-0.032734215259552,-0.9247372150421143,-0.9326270222663879,-0.22666673362255096,2.330747127532959,-0.6112018823623657,-1.0405840873718262,2.3157784938812256,1.0,-1.0,1.0,-1.0,2.941948890686035,-3.3563625812530518,3.0742043892737323,3.429803155421384,6.0,36.91335439976067,49.886384661863744,0.0
20,30.15116310119629,18.45078468322754,36.05120086669922,7.857625484466553,-0.9326270222663879,-0.22666673362255096,-0.032734215259552,-0.9247372150421143,-1.0405840873718262,2.3157784938812256,2.330747127532959,-0.6112018823623657,1.0,-1.0,1.0,-1.0,-3.3563625812530518,2.941948890686035,3.429803155421384,3.0742043892737323,6.0,49.886384661863744,36.91335439976067,0.0
21,38.428009033203125,4.0565009117126465,24.377702713012695,17.069120407104492,1.3912279605865479,1.01693594455719,0.36068013310432434,0.7628718614578247,1.9013279676437378,1.7057615518569946,-1.2746611833572388,-0.8619407415390015,-1.0,1.0,1.0,-1.0,0.19556641578674316,-0.4127204418182373,0.42230408031061506,0.5762780140267515,7.0,5.295044461345174,11.751555836928516,1.0
22,38.428009033203125,24.377702713012695,4.0565009117126465,17.069120407104492,1.3912279605865479,0.36068013310432434,1.01693594455719,0.7628718614578247,1.9013279676437378,-1.2746611833572388,1.7057615518569946,-0.8619407415390015,-1.0,1.0,1.0,-1.0,3.1759891510009766,2.567702293395996,3.3390022422019534,2.580241001502026,7.0,69.51373667310187,16.101914871319767,0.0
23,17.069120407104492,4.0565009117126465,24.377702713012695,38.428009033203125,0.7628718614578247,1.01693594455719,0.36068013310432434,1.3912279605865479,-0.8619407415390015,1.7057615518569946,-1.2746611833572388,1.9013279676437378,-1.0,1.0,1.0,-1.0,-2.567702293395996,-3.1759891510009766,2.580241001502026,3.3390022422019534,7.0,16.101914871319767,69.51373667310187,0.0
24,37.2127685546875,13.341041564941406,23.625202178955078,19.402175903320312,-0.7513402700424194,-1.2506662607192993,-0.4839688837528229,-0.30933332443237305,-0.3540038764476776,-0.6263755559921265,2.6096065044403076,2.880692481994629,-1.0,1.0,1.0,-1.0,0.27237167954444885,-0.2710859775543213,0.5687818358415742,0.32246734068080185,8.0,12.766218253159188,6.891633102491503,1.0
25,37.2127685546875,23.625202178955078,13.341041564941406,19.402175903320312,-0.7513402700424194,-0.4839688837528229,-1.2506662607192993,-0.30933332443237305,-0.3540038764476776,2.6096065044403076,-0.6263755559921265,2.880692481994629,-1.0,1.0,1.0,-1.0,-2.9636104106903076,-3.507068157196045,2.975646841370527,3.6312029351383033,8.0,59.59936886963988,35.32703353744058,0.0
26,19.402175903320312,13.341041564941406,23.625202178955078,37.2127685546875,-0.30933332443237305,-1.2506662607192993,-0.4839688837528229,-0.7513402700424194,2.880692481994629,-0.6263755559921265,2.6096065044403076,-0.3540038764476776,-1.0,1.0,1.0,-1.0,3.507068157196045,2.9636104106903076,3.6312029351383033,2.975646841370527,8.0,35.32703353744058,59.59936886963988,0.0
27,18.860441207885742,13.75037670135498,12.631355285644531,10.212814331054688,-1.1353256702423096,-1.004421591758728,-0.02920536696910858,-0.22647038102149963,2.1727964878082275,2.5099990367889404,1.7406378984451294,1.748853087425232,1.0,-1.0,1.0,-1.0,-0.3372025489807129,-0.008215188980102539,0.3617201083748673,0.19743600254023794,9.0,5.801741027712438,2.2460878374074693,1.0
28,12.631355285644531,13.75037670135498,18.860441207885742,10.212814331054688,-0.02920536696910858,-1.004421591758728,-1.1353256702423096,-0.22647038102149963,1.7406378984451294,2.5099990367889404,2.1727964878082275,1.748853087425232,1.0,-1.0,1.0,-1.0,-0.769361138343811,0.4239434003829956,1.2421607050711652,1.002868883575982,9.0,16.62926324981402,14.299218888880871,0.0
29,18.860441207885742,10.212814331054688,12.631355285644531,13.75037670135498,-1.1353256702423096,-0.22647038102149963,-0.02920536696910858,-1.004421591758728,2.1727964878082275,1.748853087425232,1.7406378984451294,2.5099990367889404,1.0,-1.0,1.0,-1.0,0.4239434003829956,-0.769361138343811,1.002868883575982,1.2421607050711652,9.0,14.299218888880871,16.62926324981402,0.0
30,17.208486557006836,16.441883087158203,24.629907608032227,9.401331901550293,-1.969788908958435,-1.5652514696121216,-1.068141222000122,-1.1835285425186157,0.02985520102083683,0.41443759202957153,-2.8552563190460205,-3.0898380279541016,1.0,-1.0,-1.0,1.0,-0.38458240032196045,0.23458170890808105,0.5581703704696918,0.26142458164960936,10.0,9.395359524774975,3.971163854510387,1.0
31,9.401331901550293,16.441883087158203,24.629907608032227,17.208486557006836,-1.1835285425186157,-1.5652514696121216,-1.068141222000122,-1.969788908958435,-3.0898380279541016,0.41443759202957153,-2.8552563190460205,0.02985520102083683,1.0,-1.0,-1.0,1.0,-3.5042755603790283,-2.8851115703582764,3.5250049072502847,3.0227201863243107,10.0,24.919670794588686,45.12429299948063,0.0
32,17.208486557006836,24.629907608032227,16.441883087158203,9.401331901550293,-1.969788908958435,-1.068141222000122,-1.5652514696121216,-1.1835285425186157,0.02985520102083683,-2.8552563190460205,0.41443759202957153,-3.0898380279541016,1.0,-1.0,-1.0,1.0,2.8851115703582764,3.5042755603790283,3.0227201863243107,3.5250049072502847,10.0,45.12429299948063,24.919670794588686,0.0
33,28.71430778503418,22.06695556640625,35.49496078491211,14.515536308288574,-0.8140003681182861,-0.6134167313575745,-0.2930591404438019,-0.6014357209205627,-1.2067973613739014,-1.1777031421661377,1.3555755615234375,1.7985684871673584,-1.0,1.0,-1.0,1.0,-0.029094219207763672,-0.4429929256439209,0.20268268038355552,0.5397581380184097,11.0,5.110330562322402,12.200527435266697,1.0
34,28.71430778503418,14.515536308288574,35.49496078491211,22.06695556640625,-0.8140003681182861,-0.6014357209205627,-0.2930591404438019,-0.6134167313575745,-1.2067973613739014,1.7985684871673584,1.3555755615234375,-1.1777031421661377,-1.0,1.0,-1.0,1.0,-3.0053658485412598,2.533278703689575,3.0128736470048687,2.5534545182209945,11.0,40.968219933155076,54.158311956321796,0.0
35,35.49496078491211,22.06695556640625,28.71430778503418,14.515536308288574,-0.2930591404438019,-0.6134167313575745,-0.8140003681182861,-0.6014357209205627,1.3555755615234375,-1.1777031421661377,-1.2067973613739014,1.7985684871673584,-1.0,1.0,-1.0,1.0,2.533278703689575,-3.0053658485412598,2.5534545182209945,3.0128736470048687,11.0,54.158311956321796,40.968219933155076,0.0
36,19.453407287597656,17.60116958618164,36.22130584716797,2.918839693069458,-0.748310387134552,-0.26063981652259827,0.996600866317749,1.4296761751174927,-0.724645733833313,-0.7963541746139526,-2.2679710388183594,3.1112849712371826,-1.0,1.0,1.0,-1.0,0.07170844078063965,-5.379256248474121,0.49291448134557686,5.396661190943885,12.0,9.209655697972632,10.040052044086037,1.0
37,19.453407287597656,36.22130584716797,17.60116958618164,2.918839693069458,-0.748310387134552,0.996600866317749,-0.26063981652259827,1.4296761751174927,-0.724645733833313,-2.2679710388183594,-0.7963541746139526,3.1112849712371826,-1.0,1.0,1.0,-1.0,1.5433253049850464,-3.9076390266418457,2.329499532393608,4.257559255415945,12.0,64.17657745476626,19.02729619006608,0.0
38,2.918839693069458,17.60116958618164,36.22130584716797,19.453407287597656,1.4296761751174927,-0.26063981652259827,0.996600866317749,-0.748310387134552,3.1112849712371826,-0.7963541746139526,-2.2679710388183594,-0.724645733833313,-1.0,1.0,1.0,-1.0,3.9076390266418457,-1.5433253049850464,4.257559255415945,2.329499532393608,12.0,19.02729619006608,64.17657745476626,0.0
39,35.3317756652832,17.24627113342285,16.25529670715332,11.832418441772461,0.6298027038574219,0.6833840012550354,0.27277466654777527,-0.31901654601097107,1.727466344833374,1.9504718780517578,-1.6815904378890991,-1.4357093572616577,1.0,-1.0,1.0,-1.0,-0.2230055332183838,-0.2458810806274414,0.22935218175728606,0.640838782434607,13.0,5.650483053118241,8.995520300448412,1.0
40,16.25529670715332,17.24627113342285,35.3317756652832,11.832418441772461,0.27277466654777527,0.6833840012550354,0.6298027038574219,-0.31901654601097107,-1.6815904378890991,1.9504718780517578,1.727466344833374,-1.4357093572616577,1.0,-1.0,1.0,-1.0,-3.6320624351501465,3.163175582885742,3.655198703022525,3.3024139343273444,13.0,33.21457970742452,45.579658903185845,0.0
41,35.3317756652832,11.832418441772461,16.25529670715332,17.24627113342285,0.6298027038574219,-0.31901654601097107,0.27277466654777527,0.6833840012550354,1.727466344833374,-1.4357093572616577,-1.6815904378890991,1.9504718780517578,1.0,-1.0,1.0,-1.0,3.163175582885742,-3.6320624351501465,3.3024139343273444,3.655198703022525,13.0,45.579658903185845,33.21457970742452,0.0
42,54.84131622314453,9.361153602600098,18.431974411010742,19.066287994384766,1.6642954349517822,1.7971949577331543,2.3299429416656494,2.0997519493103027,-1.712158441543579,-1.1462039947509766,1.1515064239501953,1.7041300535202026,1.0,-1.0,1.0,-1.0,-0.5659544467926025,-0.5526236295700073,0.5813490509150567,0.5986491200366605,14.0,13.006746991800252,11.105140902598414,1.0
43,18.431974411010742,9.361153602600098,54.84131622314453,19.066287994384766,2.3299429416656494,1.7971949577331543,1.6642954349517822,2.0997519493103027,1.1515064239501953,-1.1462039947509766,-1.712158441543579,1.7041300535202026,1.0,-1.0,1.0,-1.0,2.297710418701172,-3.416288375854492,2.3586635161870912,3.4439292447574754,14.0,24.991294981231615,65.61632473527357,0.0
44,54.84131622314453,19.066287994384766,18.431974411010742,9.361153602600098,1.6642954349517822,2.0997519493103027,2.3299429416656494,1.7971949577331543,-1.712158441543579,1.7041300535202026,1.1515064239501953,-1.1462039947509766,1.0,-1.0,1.0,-1.0,-3.416288375854492,2.297710418701172,3.4439292447574754,2.3586635161870912,14.0,65.61632473527357,24.991294981231615,0.0
45,49.114864349365234,6.524633407592773,38.733848571777344,14.924894332885742,0.6501392126083374,1.1199679374694824,0.3779882490634918,0.4924456775188446,-0.4163195490837097,-0.5613325238227844,3.01522159576416,2.8983404636383057,1.0,-1.0,-1.0,1.0,0.1450129747390747,0.11688113212585449,0.4916988850377078,0.16359004240978012,15.0,8.875530849837316,3.933224210196762,1.0
46,14.924894332885742,6.524633407592773,38.733848571777344,49.114864349365234,0.4924456775188446,1.1199679374694824,0.3779882490634918,0.6501392126083374,2.8983404636383057,-0.5613325238227844,3.01522159576416,-0.4163195490837097,1.0,-1.0,-1.0,1.0,3.4596729278564453,3.4315412044525146,3.516122995157181,3.4423162528759326,15.0,20.478518493294583,87.1354603979051,0.0
47,49.114864349365234,38.733848571777344,6.524633407592773,14.924894332885742,0.6501392126083374,0.3779882490634918,1.1199679374694824,0.4924456775188446,-0.4163195490837097,3.01522159576416,-0.5613325238227844,2.8983404636383057,1.0,-1.0,-1.0,1.0,-3.4315412044525146,-3.4596729278564453,3.4423162528759326,3.516122995157181,15.0,87.1354603979051,20.478518493294583,0.0
48,9.715301513671875,7.334438323974609,38.70806884765625,15.829803466796875,1.570778250694275,1.7855523824691772,2.1205594539642334,1.9572834968566895,-1.287337064743042,-2.1155169010162354,0.8212630152702332,0.9563590884208679,1.0,-1.0,1.0,-1.0,0.8281798362731934,-0.13509607315063477,0.8555756944240273,0.211919765831567,16.0,7.031541982991167,5.247621598504824,1.0
49,38.70806884765625,7.334438323974609,9.715301513671875,15.829803466796875,2.1205594539642334,1.7855523824691772,1.570778250694275,1.9572834968566895,0.8212630152702332,-2.1155169010162354,-1.287337064743042,0.9563590884208679,1.0,-1.0,1.0,-1.0,2.9367799758911133,-2.2436962127685547,2.9558258346436284,2.2767430686186407,16.0,33.99855245908243,22.859291483769162,0.0
50,9.715301513671875,15.829803466796875,38.70806884765625,7.334438323974609,1.570778250694275,1.9572834968566895,2.1205594539642334,1.7855523824691772,-1.287337064743042,0.9563590884208679,0.8212630152702332,-2.1155169010162354,1.0,-1.0,1.0,-1.0,-2.2436962127685547,2.9367799758911133,2.2767430686186407,2.9558258346436284,16.0,22.859291483769162,33.99855245908243,0.0
51,35.67332077026367,31.729045867919922,13.436544418334961,8.907981872558594,1.3507462739944458,1.0555589199066162,-0.16142518818378448,0.18971630930900574,-0.5223799347877502,-0.7249650955200195,1.6477711200714111,2.6225152015686035,1.0,-1.0,-1.0,1.0,0.2025851607322693,-0.9747440814971924,0.3580172081929765,1.0360629257627727,17.0,12.068138785603667,10.950318467368984,1.0
52,8.907981872558594,31.729045867919922,13.436544418334961,35.67332077026367,0.18971630930900574,1.0555589199066162,-0.16142518818378448,1.3507462739944458,2.6225152015686035,-0.7249650955200195,1.6477711200714111,-0.5223799347877502,1.0,-1.0,-1.0,1.0,3.347480297088623,2.1701509952545166,3.457644821857037,2.6450364852737063,17.0,36.66187252325531,53.11252778745169,0.0
53,35.67332077026367,13.436544418334961,31.729045867919922,8.907981872558594,1.3507462739944458,-0.16142518818378448,1.0555589199066162,0.18971630930900574,-0.5223799347877502,1.6477711200714111,-0.7249650955200195,2.6225152015686035,1.0,-1.0,-1.0,1.0,-2.1701509952545166,-3.347480297088623,2.6450364852737063,3.457644821857037,17.0,53.11252778745169,36.66187252325531,0.0
54,11.431625366210938,5.150251388549805,18.863731384277344,8.347750663757324,0.9276804327964783,1.0432976484298706,-1.038835883140564,-1.0868817567825317,-0.42435988783836365,-0.8938125371932983,2.830681324005127,2.7472007274627686,1.0,-1.0,-1.0,1.0,0.4694526493549347,0.0834805965423584,0.4834802276589867,0.09631934371188351,18.0,3.6778677909663835,1.208444299255121,1.0
55,8.347750663757324,5.150251388549805,18.863731384277344,11.431625366210938,-1.0868817567825317,1.0432976484298706,-1.038835883140564,0.9276804327964783,2.7472007274627686,-0.8938125371932983,2.830681324005127,-0.42435988783836365,1.0,-1.0,-1.0,1.0,3.6410131454467773,3.2550411224365234,4.218369474537205,3.802956599170231,18.0,21.034194904935433,44.71712290528256,0.0
56,11.431625366210938,18.863731384277344,5.150251388549805,8.347750663757324,0.9276804327964783,-1.038835883140564,1.0432976484298706,-1.0868817567825317,-0.42435988783836365,2.830681324005127,-0.8938125371932983,2.7472007274627686,1.0,-1.0,-1.0,1.0,-3.2550411224365234,-3.6410131454467773,3.802956599170231,4.218369474537205,18.0,44.71712290528256,21.034194904935433,0.0
57,21.404956817626953,11.986082077026367,17.480356216430664,10.709662437438965,-0.8024215698242188,-0.8692820072174072,1.353981375694275,0.8429697155952454,-2.1803276538848877,-1.5401208400726318,0.90068519115448,0.5969830751419067,-1.0,1.0,1.0,-1.0,-0.6402068138122559,0.30370211601257324,0.643688653418754,0.5944475519570087,19.0,10.137058651464102,8.191115516201053,1.0
58,21.404956817626953,17.480356216430664,11.986082077026367,10.709662437438965,-0.8024215698242188,1.353981375694275,-0.8692820072174072,0.8429697155952454,-2.1803276538848877,0.90068519115448,-1.5401208400726318,0.5969830751419067,-1.0,1.0,1.0,-1.0,-3.081012725830078,-2.137104034423828,3.760679937763152,2.738433751637821,19.0,63.427629839792424,29.53376360794686,0.0
59,10.709662437438965,11.986082077026367,17.480356216430664,21.404956817626953,0.8429697155952454,-0.8692820072174072,1.353981375694275,-0.8024215698242188,0.5969830751419067,-1.5401208400726318,0.90068519115448,-2.1803276538848877,-1.0,1.0,1.0,-1.0,2.137104034423828,3.081012725830078,2.738433751637821,3.760679937763152,19.0,29.53376360794686,63.427629839792424,0.0
60,27.5601863861084,23.7261962890625,20.324125289916992,10.26846694946289,-0.19064052402973175,-0.12161418050527573,-0.8668099045753479,-0.9671310782432556,1.8693549633026123,2.0664141178131104,-1.3417531251907349,-1.1044973134994507,-1.0,1.0,1.0,-1.0,-0.19705915451049805,-0.23725581169128418,0.20879881818810314,0.25759397909771997,20.0,5.331705558023786,3.7141368723595996,1.0
61,27.5601863861084,20.324125289916992,23.7261962890625,10.26846694946289,-0.19064052402973175,-0.8668099045753479,-0.12161418050527573,-0.9671310782432556,1.8693549633026123,-1.3417531251907349,2.0664141178131104,-1.1044973134994507,-1.0,1.0,1.0,-1.0,3.2111082077026367,3.1709113121032715,3.2815272317800597,3.281703431357334,20.0,50.038440916199804,34.045791173526325,0.0
62,10.26846694946289,23.7261962890625,20.324125289916992,27.5601863861084,-0.9671310782432556,-0.12161418050527573,-0.8668099045753479,-0.19064052402973175,-1.1044973134994507,2.0664141178131104,-1.3417531251907349,1.8693549633026123,-1.0,1.0,1.0,-1.0,-3.1709113121032715,-3.2111082077026367,3.281703431357334,3.2815272317800597,20.0,34.045791173526325,50.038440916199804,0.0
63,24.17889404296875,9.26828384399414,15.027510643005371,5.966468811035156,0.3299061357975006,0.6448459029197693,-1.6195780038833618,-0.9879412651062012,0.5024206638336182,0.21108900010585785,-3.1071438789367676,-2.522300958633423,-1.0,1.0,-1.0,1.0,0.2913316488265991,-0.5848429203033447,0.42902352677103117,0.8608171764097133,21.0,6.42633062364532,8.171933344943216,1.0
64,24.17889404296875,5.966468811035156,15.027510643005371,9.26828384399414,0.3299061357975006,-0.9879412651062012,-1.6195780038833618,0.6448459029197693,0.5024206638336182,-2.522300958633423,-3.1071438789367676,0.21108900010585785,-1.0,1.0,-1.0,1.0,3.024721622467041,-3.318232774734497,3.299342750751802,4.01724832529474,21.0,29.3947651117996,40.36504457148798,0.0
65,15.027510643005371,9.26828384399414,24.17889404296875,5.966468811035156,-1.6195780038833618,0.6448459029197693,0.3299061357975006,-0.9879412651062012,-3.1071438789367676,0.21108900010585785,0.5024206638336182,-2.522300958633423,-1.0,1.0,-1.0,1.0,-3.318232774734497,3.024721622467041,4.01724832529474,3.299342750751802,21.0,40.36504457148798,29.3947651117996,0.0
66,26.533559799194336,17.38137435913086,30.182758331298828,18.39402198791504,1.8804957866668701,1.5258150100708008,1.484459400177002,1.3974974155426025,-1.2301298379898071,-1.0326920747756958,2.0974159240722656,1.9307974576950073,1.0,-1.0,-1.0,1.0,-0.19743776321411133,0.1666184663772583,0.40593118090358904,0.18794706730742855,22.0,8.749136194825843,4.424743482001477,1.0
67,18.39402198791504,17.38137435913086,30.182758331298828,26.533559799194336,1.3974974155426025,1.5258150100708008,1.484459400177002,1.8804957866668701,1.9307974576950073,-1.0326920747756958,2.0974159240722656,-1.2301298379898071,1.0,-1.0,-1.0,1.0,2.963489532470703,3.327545642852783,2.96626627498762,3.351030412379526,22.0,35.69327989294235,57.472355929722134,0.0
68,26.533559799194336,30.182758331298828,17.38137435913086,18.39402198791504,1.8804957866668701,1.484459400177002,1.5258150100708008,1.3974974155426025,-1.2301298379898071,2.0974159240722656,-1.0326920747756958,1.9307974576950073,1.0,-1.0,-1.0,1.0,-3.327545642852783,-2.963489532470703,3.351030412379526,2.96626627498762,22.0,57.472355929722134,35.69327989294235,0.0
69,27.86551284790039,9.274755477905273,20.01777458190918,13.163405418395996,2.055630683898926,2.338266372680664,0.6904348134994507,0.6633585691452026,-1.8379267454147339,-2.130683422088623,1.3786128759384155,0.9162492156028748,-1.0,1.0,1.0,-1.0,0.29275667667388916,0.46236366033554077,0.40692678003575494,0.4631557809281994,23.0,6.540333920636647,7.4517303349413515,1.0
70,27.86551284790039,20.01777458190918,9.274755477905273,13.163405418395996,2.055630683898926,0.6904348134994507,2.338266372680664,0.6633585691452026,-1.8379267454147339,1.3786128759384155,-2.130683422088623,0.9162492156028748,-1.0,1.0,1.0,-1.0,-3.2165396213531494,-3.0469326972961426,3.494264858348669,3.476940467163096,23.0,58.647627058270416,30.293416035813628,0.0
71,13.163405418395996,9.274755477905273,20.01777458190918,27.86551284790039,0.6633585691452026,2.338266372680664,0.6904348134994507,2.055630683898926,0.9162492156028748,-2.130683422088623,1.3786128759384155,-1.8379267454147339,-1.0,1.0,1.0,-1.0,3.0469326972961426,3.2165396213531494,3.476940467163096,3.494264858348669,23.0,30.293416035813628,58.647627058270416,0.0
72,30.102725982666016,6.3152666091918945,19.34364128112793,17.021394729614258,0.012697750702500343,0.30498072504997253,-0.8599418997764587,-0.9503822326660156,-2.4219086170196533,-2.188683032989502,1.2789866924285889,1.0150238275527954,-1.0,1.0,-1.0,1.0,-0.23322558403015137,0.26396286487579346,0.37392981543746084,0.27902660777533433,24.0,5.162418652924605,5.050095131212985,1.0
