,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
20762,26.060195922851562,24.446395874023438,34.13216781616211,8.440774917602539,-0.9324011206626892,-2.125985860824585,-0.22656793892383575,0.6747438311576843,2.6943814754486084,-2.82320237159729,-0.03477770835161209,1.5749287605285645,-1.0,1.0,1.0,-1.0,5.517583847045898,-1.6097065210342407,5.645208224577972,1.8448625867219643,51.0,37.09640659051917,29.136593870614277,1.0
18616,49.20695114135742,8.827234268188477,12.059013366699219,6.511923313140869,-0.004731872119009495,-0.012324115261435509,-1.146673321723938,0.23623646795749664,1.9161577224731445,-2.4101765155792236,-0.02376950904726982,-2.3364920616149902,-1.0,1.0,-1.0,1.0,4.326333999633789,2.3127224445343018,4.326340661406962,2.6946473889241136,52.0,34.58111602546608,20.94922031111734,1.0
22258,45.60468673706055,28.026744842529297,54.94172668457031,28.79463005065918,0.08324096351861954,0.4911032021045685,1.0000112056732178,0.7831370830535889,1.4827725887298584,1.9590827226638794,-1.6456725597381592,-0.7726796269416809,1.0,-1.0,-1.0,1.0,-0.476310133934021,-0.8729929327964783,0.6270749201093978,0.8995282351180702,53.0,22.363386518257606,34.723721278925225,1.0
246,43.948787689208984,19.247873306274414,33.96799850463867,10.173552513122559,1.2383493185043335,1.8643440008163452,0.006119001191109419,0.28600019216537476,-1.4730982780456543,0.29679226875305176,1.9372150897979736,0.1869335174560547,-1.0,1.0,-1.0,1.0,-1.769890546798706,1.750281572341919,1.8773337183171082,1.7725177169846233,54.0,48.6714939158057,29.01351450809011,1.0
21422,67.76593017578125,5.653940677642822,23.063871383666992,14.63749885559082,-1.491882085800171,-2.3471219539642334,-2.2653183937072754,-2.0840866565704346,0.7315234541893005,2.4794631004333496,-2.429905891418457,-0.6017298102378845,-1.0,1.0,1.0,-1.0,-1.7479395866394043,-1.8281760215759277,1.9459517030590494,1.837137041271234,55.0,34.62762468538166,29.294754611379975,1.0
22829,28.26578712463379,18.35776710510254,37.87322998046875,9.663979530334473,0.6317484378814697,0.845971941947937,-0.8115205764770508,-0.5228157043457031,0.10954969376325607,-0.9534807801246643,-3.1032779216766357,2.0503273010253906,-1.0,1.0,-1.0,1.0,1.063030481338501,-5.1536054611206055,1.0844009931521092,5.161685747126079,56.0,23.60286759816508,21.216342028199968,1.0
18095,54.23440933227539,13.851709365844727,14.708565711975098,7.971771240234375,-0.7177324891090393,0.33943971991539,1.7426971197128296,2.1758315563201904,-0.5333558917045593,0.7293651700019836,2.616502523422241,-1.7892805337905884,-1.0,1.0,1.0,-1.0,-1.262721061706543,4.405783176422119,1.6468386369643255,4.427022796171187,57.0,44.358213427639825,18.10054955531488,1.0
23217,44.40800476074219,5.2848591804504395,35.9422607421875,3.9600250720977783,-0.5819393396377563,1.6977007389068604,-1.7997080087661743,-0.646518349647522,0.817020058631897,0.16588416695594788,-1.6757155656814575,2.390737771987915,1.0,-1.0,1.0,-1.0,0.6511359214782715,-4.066453456878662,2.370809443935726,4.226806135471393,58.0,44.09461387420009,25.83070785515555,1.0
1777,37.4059944152832,25.540019989013672,33.31169509887695,5.269501686096191,-1.0608208179473877,-2.2158360481262207,-2.3162147998809814,-0.5838335156440735,-1.7371035814285278,-1.1342482566833496,1.3811793327331543,-2.7258431911468506,1.0,-1.0,-1.0,1.0,-0.6028553247451782,4.107022285461426,1.3028793975340454,4.457440652859784,59.0,41.94583504993651,34.976089425426494,1.0
5170,52.43031692504883,8.172502517700195,44.19990921020508,9.297431945800781,-1.2139323949813843,0.8172492384910583,-0.18681618571281433,1.4663602113723755,2.7062830924987793,-3.1112706661224365,-0.3034350574016571,0.7467672228813171,-1.0,1.0,1.0,-1.0,5.817553520202637,-1.0502022504806519,6.161949979222661,1.9585497352202184,60.0,50.56544138808613,42.619949979332816,1.0
7835,46.261505126953125,30.31620979309082,75.15055847167969,3.538271903991699,-0.7982627749443054,-0.38463354110717773,0.08720334619283676,-2.0986320972442627,2.4493491649627686,-2.8968093395233154,-0.6332675218582153,-0.9197632670402527,1.0,-1.0,-1.0,1.0,5.346158504486084,0.28649574518203735,5.362135759021173,2.2045307980400115,61.0,37.246263470383475,43.42557185404448,1.0
8005,99.56999206542969,10.576433181762695,28.251344680786133,19.479228973388672,-1.4118273258209229,-0.8886727094650269,-1.2911897897720337,-2.156235694885254,1.3721035718917847,2.5887222290039062,-0.7948898673057556,-0.5144174098968506,-1.0,1.0,1.0,-1.0,-1.2166186571121216,-0.28047245740890503,1.324330664693598,0.9093784785875133,62.0,40.872726944342276,21.934874312548025,1.0
14585,67.56785583496094,5.433465480804443,36.072364807128906,28.110111236572266,-1.3485463857650757,0.26064252853393555,-1.4641165733337402,-0.5073696970939636,-2.320237874984741,-2.7256484031677246,1.0532505512237549,0.3760550320148468,1.0,-1.0,1.0,-1.0,0.4054105281829834,0.6771955490112305,1.6594718009850111,1.1721597147126293,64.0,35.12674077828094,38.06162706519936,1.0
4245,49.24898147583008,22.910978317260742,47.899784088134766,30.240386962890625,1.1981394290924072,0.9533904194831848,0.9893001317977905,1.18999183177948,-0.3388333022594452,-1.3889859914779663,2.738727331161499,2.4079294204711914,-1.0,1.0,1.0,-1.0,1.0501526594161987,0.3307979106903076,1.0782961957568105,0.3869165493470306,65.0,34.67060228104897,14.683453378493626,1.0
19453,56.750816345214844,12.255084991455078,29.545761108398438,17.6384334564209,0.34571605920791626,0.49411875009536743,-1.121675729751587,-0.9541123509407043,2.651994466781616,-3.0792529582977295,1.0993596315383911,1.6497751474380493,1.0,-1.0,1.0,-1.0,5.731247425079346,-0.5504155158996582,5.733168443900918,0.5753561732193426,66.0,14.895989061879135,12.98476121585281,1.0
7284,49.430824279785156,15.910578727722168,19.587438583374023,15.850251197814941,-0.13802121579647064,-0.7674703001976013,0.957364022731781,0.4951499402523041,0.9986469745635986,-0.5512314438819885,2.5327680110931396,-1.540231704711914,1.0,-1.0,-1.0,1.0,1.5498783588409424,4.072999954223633,1.6728206892246014,4.099142652451615,67.0,43.1517807936568,32.54170521523258,1.0
21149,23.647571563720703,15.199137687683105,39.09568405151367,9.063741683959961,-0.5000820159912109,-0.13075686991214752,-0.6908879280090332,-1.280568242073059,-2.608017921447754,-1.072489857673645,1.6177794933319092,2.4491260051727295,-1.0,1.0,-1.0,1.0,-1.5355280637741089,-0.8313465118408203,1.5793186851205594,1.0192447672392277,68.0,27.25956109562883,18.91959389339173,1.0
10461,35.010921478271484,5.347912788391113,15.097641944885254,12.055839538574219,0.466334730386734,0.17758342623710632,-0.4080353379249573,-2.122441053390503,1.926560640335083,-2.78544545173645,-2.761216402053833,-0.4261261820793152,1.0,-1.0,-1.0,1.0,4.712006092071533,-2.335090160369873,4.720845128509021,2.8968661029896117,69.0,19.756872934200874,35.99291637818812,1.0
