,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
4711,28.71430778503418,22.06695556640625,35.49496078491211,14.515536308288574,-0.8140003681182861,-0.6134167313575745,-0.2930591404438019,-0.6014357209205627,-1.2067973613739014,-1.1777031421661377,1.3555755615234375,1.7985684871673584,-1.0,1.0,-1.0,1.0,-0.029094219207763672,-0.4429929256439209,0.20268268038355552,0.5397581380184097,11.0,5.110330562322402,12.200527435266697,1.0
910,19.453407287597656,17.60116958618164,36.22130584716797,2.918839693069458,-0.748310387134552,-0.26063981652259827,0.996600866317749,1.4296761751174927,-0.724645733833313,-0.7963541746139526,-2.2679710388183594,3.1112849712371826,-1.0,1.0,1.0,-1.0,0.07170844078063965,-5.379256248474121,0.49291448134557686,5.396661190943885,12.0,9.209655697972632,10.040052044086037,1.0
1259,35.3317756652832,17.24627113342285,16.25529670715332,11.832418441772461,0.6298027038574219,0.6833840012550354,0.27277466654777527,-0.31901654601097107,1.727466344833374,1.9504718780517578,-1.6815904378890991,-1.4357093572616577,1.0,-1.0,1.0,-1.0,-0.2230055332183838,-0.2458810806274414,0.22935218175728606,0.640838782434607,13.0,5.650483053118241,8.995520300448412,1.0
3187,54.84131622314453,9.361153602600098,18.431974411010742,19.066287994384766,1.6642954349517822,1.7971949577331543,2.3299429416656494,2.0997519493103027,-1.712158441543579,-1.1462039947509766,1.1515064239501953,1.7041300535202026,1.0,-1.0,1.0,-1.0,-0.5659544467926025,-0.5526236295700073,0.5813490509150567,0.5986491200366605,14.0,13.006746991800252,11.105140902598414,1.0
3059,49.114864349365234,6.524633407592773,38.733848571777344,14.924894332885742,0.6501392126083374,1.1199679374694824,0.3779882490634918,0.4924456775188446,-0.4163195490837097,-0.5613325238227844,3.01522159576416,2.8983404636383057,1.0,-1.0,-1.0,1.0,0.1450129747390747,0.11688113212585449,0.4916988850377078,0.16359004240978012,15.0,8.875530849837316,3.933224210196762,1.0
79,9.715301513671875,7.334438323974609,38.70806884765625,15.829803466796875,1.570778250694275,1.7855523824691772,2.1205594539642334,1.9572834968566895,-1.287337064743042,-2.1155169010162354,0.8212630152702332,0.9563590884208679,1.0,-1.0,1.0,-1.0,0.8281798362731934,-0.13509607315063477,0.8555756944240273,0.211919765831567,16.0,7.031541982991167,5.247621598504824,1.0
476,35.67332077026367,31.729045867919922,13.436544418334961,8.907981872558594,1.3507462739944458,1.0555589199066162,-0.16142518818378448,0.18971630930900574,-0.5223799347877502,-0.7249650955200195,1.6477711200714111,2.6225152015686035,1.0,-1.0,-1.0,1.0,0.2025851607322693,-0.9747440814971924,0.3580172081929765,1.0360629257627727,17.0,12.068138785603667,10.950318467368984,1.0
295,11.431625366210938,5.150251388549805,18.863731384277344,8.347750663757324,0.9276804327964783,1.0432976484298706,-1.038835883140564,-1.0868817567825317,-0.42435988783836365,-0.8938125371932983,2.830681324005127,2.7472007274627686,1.0,-1.0,-1.0,1.0,0.4694526493549347,0.0834805965423584,0.4834802276589867,0.09631934371188351,18.0,3.6778677909663835,1.208444299255121,1.0
1663,21.404956817626953,11.986082077026367,17.480356216430664,10.709662437438965,-0.8024215698242188,-0.8692820072174072,1.353981375694275,0.8429697155952454,-2.1803276538848877,-1.5401208400726318,0.90068519115448,0.5969830751419067,-1.0,1.0,1.0,-1.0,-0.6402068138122559,0.30370211601257324,0.643688653418754,0.5944475519570087,19.0,10.137058651464102,8.191115516201053,1.0
1472,27.5601863861084,23.7261962890625,20.324125289916992,10.26846694946289,-0.19064052402973175,-0.12161418050527573,-0.8668099045753479,-0.9671310782432556,1.8693549633026123,2.0664141178131104,-1.3417531251907349,-1.1044973134994507,-1.0,1.0,1.0,-1.0,-0.19705915451049805,-0.23725581169128418,0.20879881818810314,0.25759397909771997,20.0,5.331705558023786,3.7141368723595996,1.0
1226,24.17889404296875,9.26828384399414,15.027510643005371,5.966468811035156,0.3299061357975006,0.6448459029197693,-1.6195780038833618,-0.9879412651062012,0.5024206638336182,0.21108900010585785,-3.1071438789367676,-2.522300958633423,-1.0,1.0,-1.0,1.0,0.2913316488265991,-0.5848429203033447,0.42902352677103117,0.8608171764097133,21.0,6.42633062364532,8.171933344943216,1.0
1883,26.533559799194336,17.38137435913086,30.182758331298828,18.39402198791504,1.8804957866668701,1.5258150100708008,1.484459400177002,1.3974974155426025,-1.2301298379898071,-1.0326920747756958,2.0974159240722656,1.9307974576950073,1.0,-1.0,-1.0,1.0,-0.19743776321411133,0.1666184663772583,0.40593118090358904,0.18794706730742855,22.0,8.749136194825843,4.424743482001477,1.0
1510,27.86551284790039,9.274755477905273,20.01777458190918,13.163405418395996,2.055630683898926,2.338266372680664,0.6904348134994507,0.6633585691452026,-1.8379267454147339,-2.130683422088623,1.3786128759384155,0.9162492156028748,-1.0,1.0,1.0,-1.0,0.29275667667388916,0.46236366033554077,0.40692678003575494,0.4631557809281994,23.0,6.540333920636647,7.4517303349413515,1.0
2550,30.102725982666016,6.3152666091918945,19.34364128112793,17.021394729614258,0.012697750702500343,0.30498072504997253,-0.8599418997764587,-0.9503822326660156,-2.4219086170196533,-2.188683032989502,1.2789866924285889,1.0150238275527954,-1.0,1.0,-1.0,1.0,-0.23322558403015137,0.26396286487579346,0.37392981543746084,0.27902660777533433,24.0,5.162418652924605,5.050095131212985,1.0
580,15.569899559020996,4.8950395584106445,29.342716217041016,7.16669225692749,1.105844259262085,1.188281774520874,-0.18624506890773773,0.5212398767471313,-1.5596461296081543,-1.198013186454773,1.424720048904419,1.5760517120361328,-1.0,1.0,1.0,-1.0,-0.36163294315338135,-0.15133166313171387,0.37091013668518125,0.7234889368049647,25.0,3.2213972563092765,10.701805542426904,1.0
509,38.33218765258789,10.910924911499023,26.525724411010742,20.044269561767578,1.5769634246826172,1.188291311264038,1.0880236625671387,1.4638044834136963,2.487435817718506,2.548048734664917,-0.7980770468711853,-0.48091110587120056,-1.0,1.0,-1.0,1.0,-0.06061291694641113,-0.31716594099998474,0.39336997527774964,0.4917371853404199,26.0,8.094279716779942,11.358080564291694,1.0
3123,29.732131958007812,18.241159439086914,24.996801376342773,4.164834022521973,-1.1277610063552856,-0.7786011695861816,-1.5105106830596924,-0.9795953035354614,2.4418299198150635,2.1587228775024414,-1.002336859703064,-0.20084437727928162,-1.0,1.0,1.0,-1.0,0.28310704231262207,-0.80149245262146,0.44951328013711467,0.9613850902861566,27.0,10.486806647284727,9.665093021481704,1.0
4334,20.20832633972168,7.904727458953857,12.245831489562988,7.739903450012207,-0.661431074142456,-0.4606103301048279,-0.47635412216186523,-0.7753605842590332,2.6572203636169434,-3.1329805850982666,-0.24991245567798615,-0.029819319024682045,1.0,-1.0,1.0,-1.0,5.790201187133789,-0.22009313106536865,5.793682659476731,0.37127597648921845,28.0,6.671313255087245,3.620781304748754,1.0
259,47.224544525146484,16.98902702331543,19.620555877685547,11.670549392700195,1.427946925163269,1.5432223081588745,1.877806544303894,1.412813663482666,-0.2032863199710846,-0.24151135981082916,2.7383973598480225,2.588162660598755,-1.0,1.0,1.0,-1.0,0.03822503983974457,0.15023469924926758,0.12144779782084805,0.488660254239019,29.0,3.4416856245785334,7.45434900730226,1.0
4309,19.16506004333496,12.40270709991455,29.076688766479492,12.084162712097168,2.088158130645752,2.1523711681365967,1.2488574981689453,1.0219515562057495,-0.10939524322748184,-0.5339597463607788,-2.492910146713257,-2.3378734588623047,-1.0,1.0,-1.0,1.0,0.42456451058387756,-0.15503668785095215,0.42939298763618405,0.2748139026286675,30.0,6.571684187112314,5.157230152632761,1.0
4313,34.71933364868164,27.436777114868164,13.665144920349121,4.181736469268799,-2.2050766944885254,-2.1139638423919678,-1.9105101823806763,-2.2998158931732178,3.1018824577331543,2.8137261867523193,-0.2654359042644501,0.13717493414878845,1.0,-1.0,-1.0,1.0,0.28815627098083496,-0.4026108384132385,0.30221778293599727,0.5600485904486295,31.0,9.298639872772918,4.231899846552723,1.0
2172,38.97837448120117,3.8130719661712646,20.734825134277344,16.944643020629883,-0.9115796089172363,-1.8169137239456177,0.8237593173980713,0.7195771336555481,2.6915204524993896,2.574632406234741,-0.6690340042114258,-0.8065968751907349,-1.0,1.0,-1.0,1.0,0.11688804626464844,0.13756287097930908,0.9128486595234662,0.17256149883861957,32.0,11.506476975561643,3.2334386064559437,1.0
896,13.674440383911133,9.842214584350586,25.34703254699707,7.441445827484131,0.6884681582450867,0.7362251281738281,1.90544593334198,2.0994131565093994,-0.4024600088596344,-0.5748762488365173,2.933525562286377,-2.943185329437256,1.0,-1.0,1.0,-1.0,0.17241623997688293,5.876710891723633,0.17890804337575436,5.879911069783833,33.0,2.073168000365143,6.152710400681972,1.0
2340,18.085712432861328,4.207376003265381,10.366917610168457,4.519903182983398,-0.609829306602478,-0.5637938976287842,0.6040276288986206,-0.27946826815605164,2.932361364364624,2.798604726791382,0.37226641178131104,0.43264442682266235,-1.0,1.0,1.0,-1.0,0.1337566375732422,-0.06037801504135132,0.1414570499277958,0.8855566370781903,34.0,1.2331393826871915,6.2600277895258865,1.0
1202,34.43587875366211,13.404557228088379,15.93030071258545,10.501174926757812,0.0794704481959343,-0.15550321340560913,-0.6385676860809326,-0.25473737716674805,-2.7648510932922363,-3.0516865253448486,0.22701650857925415,0.284860223531723,1.0,-1.0,-1.0,1.0,0.2868354320526123,-0.05784371495246887,0.37079265126027766,0.3881643999656084,35.0,7.9574854580762,5.0506751572595805,1.0
2074,35.40242385864258,7.266350269317627,29.13759422302246,15.445693016052246,0.428005188703537,0.07998978346586227,1.020877480506897,1.258945107460022,-1.9625846147537231,-2.063333749771118,1.2424861192703247,0.9314979314804077,1.0,-1.0,-1.0,1.0,0.10074913501739502,0.310988187789917,0.36230526535459384,0.3916501601531001,36.0,5.837895440118234,8.294827133704443,1.0
81,11.553342819213867,5.097508430480957,11.94550609588623,11.461236000061035,0.7716585397720337,1.3107959032058716,1.1314387321472168,1.312415599822998,-1.6172864437103271,-1.209202527999878,1.942903995513916,1.3168751001358032,-1.0,1.0,-1.0,1.0,-0.4080839157104492,0.6260288953781128,0.6761668277222443,0.6516631065835148,37.0,5.216265439396931,7.511562443987572,1.0
1733,25.90790557861328,12.328603744506836,9.514204978942871,8.641223907470703,-0.35986873507499695,-0.17118853330612183,-2.3174538612365723,-1.9610443115234375,1.500632405281067,1.0057321786880493,-1.7867273092269897,-1.5123162269592285,1.0,-1.0,1.0,-1.0,0.4949002265930176,-0.27441108226776123,0.5296474797649504,0.44981019241240355,38.0,9.383630505137601,4.087375188199809,1.0
538,38.95207214355469,20.544740676879883,29.32300567626953,12.188901901245117,-2.0683634281158447,-2.016592264175415,-1.7051968574523926,-1.6075420379638672,1.5978842973709106,1.904629111289978,-1.6014376878738403,-1.479073405265808,-1.0,1.0,1.0,-1.0,-0.3067448139190674,-0.12236428260803223,0.3110830022389364,0.15655504280448732,39.0,8.766709041616489,2.9590748399552145,1.0
1336,22.128860473632812,12.43832015991211,30.94017219543457,5.818682670593262,0.8718612790107727,1.0067065954208374,0.8891318440437317,0.688173770904541,-2.414501190185547,-1.9176077842712402,1.0136187076568604,0.310568630695343,-1.0,1.0,1.0,-1.0,-0.49689340591430664,0.7030500769615173,0.5148653379271616,0.7312069186457495,40.0,8.460773524546221,9.626789682655557,1.0
3478,39.2780647277832,36.79826354980469,18.01556968688965,15.128544807434082,-0.274725079536438,-0.32520008087158203,0.6392056941986084,0.27395856380462646,0.31700214743614197,0.48258811235427856,-2.8263163566589355,-2.8753812313079834,1.0,-1.0,1.0,-1.0,-0.1655859649181366,0.04906487464904785,0.17310816716045827,0.3685279204963516,41.0,6.5743981219461,6.117315587515693,1.0
36,59.108638763427734,9.832149505615234,16.216325759887695,13.415881156921387,0.3694201409816742,0.5575318336486816,-0.9270740747451782,-1.2281397581100464,1.3822557926177979,0.9786828756332397,-0.6518064737319946,-0.712002158164978,-1.0,1.0,-1.0,1.0,0.4035729169845581,0.0601956844329834,0.4452607194009726,0.3070245366812079,42.0,10.677220109501677,4.544984516632779,1.0
736,19.588603973388672,17.305444717407227,27.409542083740234,4.2956366539001465,-1.1195887327194214,-1.2019925117492676,-0.5008298754692078,-1.3939335346221924,0.8506752252578735,0.5744020938873291,-2.2628355026245117,-2.1190884113311768,1.0,-1.0,-1.0,1.0,0.27627313137054443,-0.14374709129333496,0.28830058257951163,0.9045979063914226,43.0,5.292732661442351,10.136771643798125,1.0
282,25.521217346191406,20.892181396484375,27.983013153076172,6.865273952484131,-2.1935760974884033,-2.1008105278015137,-0.517737090587616,-0.23068323731422424,2.8404698371887207,-3.100026845932007,-0.3563676178455353,0.1839144378900528,-1.0,1.0,1.0,-1.0,5.940496444702148,-0.5402820706367493,5.9412207045722685,0.6118044054521308,44.0,8.160717364338472,8.40631542575422,1.0
141,32.77804183959961,16.34027862548828,18.083555221557617,14.489605903625488,1.162125825881958,0.9936825633049011,2.032256841659546,1.5754822492599487,-3.04164457321167,2.9375529289245605,0.11025217920541763,0.4620934724807739,-1.0,1.0,-1.0,1.0,-5.9791975021362305,-0.3518413007259369,5.981569685480538,0.5765720502750175,45.0,8.021653329931802,9.36642090037108,1.0
1322,33.7392578125,6.3754425048828125,28.96811866760254,3.3860583305358887,-0.7150848507881165,-1.02285635471344,-1.756462574005127,-1.2211533784866333,-0.4155888557434082,-0.7436079978942871,2.5684642791748047,2.3029346466064453,-1.0,1.0,1.0,-1.0,0.3280191421508789,0.2655296325683594,0.4497997957378971,0.5975465844422047,46.0,6.593488016317295,5.97164082641558,1.0
1328,11.765202522277832,11.635725021362305,19.04216194152832,2.5957372188568115,-1.6795477867126465,-1.8248487710952759,0.7268532514572144,1.7023227214813232,2.7519328594207764,-2.9264988899230957,-0.33120596408843994,0.18449145555496216,-1.0,1.0,1.0,-1.0,5.678431510925293,-0.5156974196434021,5.680290203883237,1.1033968078510916,47.0,7.173195000965641,7.983698736641371,1.0
4307,28.182090759277344,15.1594820022583,36.81651306152344,6.256732940673828,1.4729201793670654,1.4751628637313843,0.3921092748641968,0.5147604942321777,1.569766879081726,1.9501776695251465,-1.9196723699569702,-1.5267186164855957,1.0,-1.0,1.0,-1.0,-0.3804107904434204,-0.3929537534713745,0.38041740117789813,0.41165030545317755,48.0,7.815692910437534,6.211549336056416,1.0
1362,30.193754196166992,23.27560806274414,16.87939453125,4.2253289222717285,-1.0495166778564453,-1.4166263341903687,-1.880069613456726,-1.4286131858825684,1.6390148401260376,1.4942457675933838,-1.9492835998535156,-2.1452348232269287,-1.0,1.0,-1.0,1.0,0.1447690725326538,0.19595122337341309,0.39462334464090704,0.49214813617401615,49.0,10.511167575924745,4.185027365079414,1.0
729,24.136474609375,15.088494300842285,19.822368621826172,9.245441436767578,-1.1862812042236328,-1.4766340255737305,0.5708468556404114,0.23196938633918762,-2.310610771179199,-2.058662176132202,1.322579264640808,0.48609447479248047,1.0,-1.0,-1.0,1.0,-0.25194859504699707,0.8364847898483276,0.3844253573999996,0.90252132542539,50.0,7.3426349776275055,11.923761525244835,1.0
3625,35.04648971557617,14.981987953186035,12.61766529083252,12.098223686218262,1.2029988765716553,1.2021567821502686,-0.4325351119041443,-0.98441481590271,3.073935031890869,2.9980757236480713,0.5886015892028809,-0.18819847702980042,1.0,-1.0,-1.0,1.0,0.07585930824279785,0.7768000364303589,0.07586398203423247,0.9528848326444027,51.0,1.7379516659701266,11.630054637333131,1.0
556,18.215057373046875,6.168056964874268,24.523710250854492,24.323078155517578,-1.0734115839004517,-0.5179774165153503,-0.7331082224845886,-0.7303300499916077,-1.9447802305221558,-2.5130152702331543,1.1582891941070557,1.319082260131836,1.0,-1.0,-1.0,1.0,0.5682350397109985,-0.16079306602478027,0.7946056724276142,0.16081706477874202,52.0,8.418619597761737,3.923433493800191,1.0
3337,116.35638427734375,42.14148712158203,12.595589637756348,1.8552311658859253,-1.1932882070541382,-1.0384678840637207,-1.8447792530059814,-2.2170701026916504,-2.190650701522827,-2.2534806728363037,-0.35857486724853516,-3.030705213546753,-1.0,1.0,1.0,-1.0,0.06282997131347656,2.6721303462982178,0.1670836248891838,2.6979401521100335,53.0,11.709729838271377,9.575544219142262,1.0
964,37.89617156982422,16.717575073242188,10.624881744384766,7.474178314208984,-1.1924324035644531,-1.3663924932479858,-1.6920031309127808,-1.3548818826675415,-2.703078269958496,-2.9053080081939697,0.2016434222459793,1.0441399812698364,-1.0,1.0,-1.0,1.0,0.20222973823547363,-0.8424965739250183,0.26675640541417356,0.9074421265809859,54.0,6.711312309736034,7.888075016367511,1.0
2815,38.781734466552734,7.886565685272217,17.460216522216797,12.382247924804688,2.296703338623047,2.27813458442688,2.0982229709625244,2.02359676361084,-2.10538649559021,-2.2995331287384033,0.6360450387001038,1.1682870388031006,1.0,-1.0,-1.0,1.0,0.19414663314819336,-0.5322420001029968,0.19503259675033002,0.5374482463431574,55.0,3.4055582829411373,7.811331385242146,1.0
3730,34.2047119140625,7.632341384887695,27.866886138916016,12.325054168701172,-1.0334569215774536,-1.5241386890411377,-2.1906449794769287,-2.0815932750701904,0.4881865382194519,0.9623571634292603,-2.378826379776001,-2.5652477741241455,1.0,-1.0,1.0,-1.0,-0.47417062520980835,0.18642139434814453,0.6823535584527609,0.21597502287237066,56.0,11.033217710341956,3.9987855932922898,1.0
62,33.666831970214844,18.44783592224121,17.602846145629883,3.298114061355591,0.9755209684371948,1.220403790473938,1.2951070070266724,1.6287013292312622,-1.3879258632659912,-1.3691411018371582,1.943187952041626,1.1843148469924927,1.0,-1.0,-1.0,1.0,-0.018784761428833008,0.7588731050491333,0.24560224712045572,0.8289593243181794,57.0,6.135989622730372,6.1952239340602375,1.0
4024,20.342763900756836,6.48328971862793,24.636852264404297,9.933658599853516,-0.7234914898872375,-1.1716012954711914,1.0549758672714233,1.435523509979248,-0.8512832522392273,-1.1678507328033447,2.3538589477539062,1.96564781665802,1.0,-1.0,-1.0,1.0,0.31656748056411743,0.38821113109588623,0.5486504967747698,0.5436215509683456,58.0,6.32745634870289,8.502573292687622,1.0
1027,49.74451446533203,7.347310543060303,25.203628540039062,9.75534725189209,-1.2136675119400024,-0.856423020362854,-1.368509292602539,-1.8505504131317139,-0.9145093560218811,-1.2884838581085205,2.2827060222625732,2.130098581314087,1.0,-1.0,-1.0,1.0,0.3739745020866394,0.15260744094848633,0.5171852230808274,0.5056210764138181,59.0,9.882625954306334,7.997569327620877,1.0
242,20.27383804321289,8.761235237121582,29.98845863342285,11.023445129394531,1.108102560043335,1.556632161140442,0.02625763602554798,-0.4498487710952759,-0.7336493134498596,-0.16524821519851685,1.9976849555969238,1.9263960123062134,1.0,-1.0,-1.0,1.0,-0.5684010982513428,0.07128894329071045,0.7240570499302265,0.4814139825175119,60.0,9.601847558931505,8.834004250254555,1.0
434,21.621767044067383,20.91849708557129,30.716188430786133,15.239936828613281,1.3014217615127563,1.6184862852096558,0.3915584981441498,0.959784209728241,-0.13624981045722961,-0.06826100498437881,2.9210636615753174,2.840421676635742,-1.0,1.0,1.0,-1.0,-0.0679888054728508,0.0806419849395752,0.32427209231872983,0.5739195265097138,61.0,6.923961091968191,12.58164812652356,1.0
966,23.26812171936035,21.301834106445312,13.143845558166504,3.477051258087158,-0.19831831753253937,-0.01172335259616375,-1.4154555797576904,-2.1752431392669678,0.4702579379081726,0.7716209292411804,-2.8012871742248535,-2.879178285598755,1.0,-1.0,-1.0,1.0,-0.3013629913330078,0.07789111137390137,0.3544535693002193,0.7637697040444359,62.0,7.87293218521462,5.287116124930172,1.0
1759,44.365928649902344,16.235559463500977,31.84885597229004,4.180916786193848,1.982490062713623,1.8626941442489624,0.9652729630470276,1.539029836654663,-0.2836739420890808,-0.36963194608688354,2.453850746154785,-3.0167837142944336,-1.0,1.0,-1.0,1.0,0.08595800399780273,5.470634460449219,0.14744436419232135,5.500639812773286,63.0,3.958337069746632,11.324071713117345,1.0
1585,27.755878448486328,27.569005966186523,19.185646057128906,18.86381721496582,0.7343296408653259,0.5390197038650513,1.9778021574020386,2.2085347175598145,2.8347222805023193,-3.121445655822754,-0.8422313928604126,-0.6802806258201599,1.0,-1.0,-1.0,1.0,5.956168174743652,-0.16195076704025269,5.959369538577062,0.2818963732684191,64.0,10.506494794738865,5.368859511849573,1.0
1197,16.83624839782715,6.92481803894043,17.972579956054688,12.52612018585205,0.7418360114097595,1.4248628616333008,2.2679443359375,2.1175785064697266,2.5613393783569336,2.6672182083129883,-0.7220323085784912,-0.47160589694976807,-1.0,1.0,1.0,-1.0,-0.10587882995605469,-0.25042641162872314,0.6911844940094902,0.2921014726302663,65.0,7.605574874486441,4.375445888392279,1.0
1163,25.74703025817871,23.253129959106445,27.63990020751953,27.61883544921875,-0.39153212308883667,-0.7016165256500244,-0.1609100103378296,0.16045930981636047,-0.7272791862487793,-0.8550521731376648,2.438127040863037,2.521319627761841,-1.0,1.0,-1.0,1.0,0.1277729868888855,-0.08319258689880371,0.3353778061980787,0.33196271846591646,66.0,8.233475294534276,9.208792764754673,1.0
3160,29.54638671875,13.129312515258789,29.059967041015625,7.552427768707275,-1.1725908517837524,-1.3556342124938965,-1.0707088708877563,-1.5422834157943726,-2.5544705390930176,-3.067457914352417,0.2120937556028366,0.6206029057502747,-1.0,1.0,-1.0,1.0,0.5129873752593994,-0.40850913524627686,0.5446658783837958,0.6239088595167912,67.0,10.625393765686013,9.264846446371227,1.0
2657,56.18378829956055,6.2031731605529785,42.43742752075195,5.249533176422119,0.09470376372337341,-0.024572378024458885,0.3068028390407562,-0.20891785621643066,1.4814876317977905,1.9515876770019531,-1.692226529121399,-1.3078981637954712,-1.0,1.0,-1.0,1.0,-0.4701000452041626,-0.38432836532592773,0.48499572259509977,0.6431766154408957,68.0,8.97644202605138,9.64776005479638,1.0
1409,81.71511840820312,21.513538360595703,19.74591064453125,6.303173065185547,-1.9567394256591797,-2.061048984527588,-0.6983695030212402,-0.5187693238258362,-1.82813560962677,-1.6569859981536865,-0.13181579113006592,-0.28395408391952515,-1.0,1.0,-1.0,1.0,-0.1711496114730835,0.15213829278945923,0.2004312190720531,0.23537689882380655,69.0,8.397278955303074,2.626920235873412,1.0
397,16.615304946899414,7.374022483825684,17.969074249267578,4.33723783493042,-1.012577772140503,-1.0139931440353394,0.9208498597145081,1.9754314422607422,3.043294668197632,2.503659248352051,-0.2536040246486664,0.40293455123901367,-1.0,1.0,1.0,-1.0,0.539635419845581,-0.6565386056900024,0.5396372759822261,1.2422501280833167,70.0,5.901003288133725,11.287923730522337,1.0
162,40.734535217285156,21.107887268066406,21.138839721679688,11.809948921203613,1.6867282390594482,1.6023722887039185,1.8790881633758545,1.737976312637329,2.160003900527954,2.122570514678955,-1.1386851072311401,-0.5516549348831177,-1.0,1.0,-1.0,1.0,0.03743338584899902,-0.5870301723480225,0.0922885948343816,0.6037524142111573,71.0,2.7067872700406315,9.411008568570672,1.0
3518,31.276683807373047,13.538043022155762,13.270334243774414,8.811287879943848,-0.6055965423583984,-0.6728125810623169,-2.206981658935547,-1.5645923614501953,-2.4704082012176514,-2.5678317546844482,0.5330229997634888,0.7746008038520813,1.0,-1.0,-1.0,1.0,0.09742355346679688,-0.24157780408859253,0.11836107734024937,0.6863117694983745,72.0,2.4350440891194776,7.531628157424663,1.0
