,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
1731,17.208486557006836,24.629907608032227,16.441883087158203,9.401331901550293,-1.969788908958435,-1.068141222000122,-1.5652514696121216,-1.1835285425186157,0.02985520102083683,-2.8552563190460205,0.41443759202957153,-3.0898380279541016,1.0,-1.0,-1.0,1.0,2.8851115703582764,3.5042755603790283,3.0227201863243107,3.5250049072502847,10.0,45.12429299948063,24.919670794588686,0.0
1372,35.49496078491211,22.06695556640625,28.71430778503418,14.515536308288574,-0.2930591404438019,-0.6134167313575745,-0.8140003681182861,-0.6014357209205627,1.3555755615234375,-1.1777031421661377,-1.2067973613739014,1.7985684871673584,-1.0,1.0,-1.0,1.0,2.533278703689575,-3.0053658485412598,2.5534545182209945,3.0128736470048687,11.0,54.158311956321796,40.968219933155076,0.0
3746,2.918839693069458,17.60116958618164,36.22130584716797,19.453407287597656,1.4296761751174927,-0.26063981652259827,0.996600866317749,-0.748310387134552,3.1112849712371826,-0.7963541746139526,-2.2679710388183594,-0.724645733833313,-1.0,1.0,1.0,-1.0,3.9076390266418457,-1.5433253049850464,4.257559255415945,2.329499532393608,12.0,19.02729619006608,64.17657745476626,0.0
1475,35.3317756652832,11.832418441772461,16.25529670715332,17.24627113342285,0.6298027038574219,-0.31901654601097107,0.27277466654777527,0.6833840012550354,1.727466344833374,-1.4357093572616577,-1.6815904378890991,1.9504718780517578,1.0,-1.0,1.0,-1.0,3.163175582885742,-3.6320624351501465,3.3024139343273444,3.655198703022525,13.0,45.579658903185845,33.21457970742452,0.0
4190,54.84131622314453,19.066287994384766,18.431974411010742,9.361153602600098,1.6642954349517822,2.0997519493103027,2.3299429416656494,1.7971949577331543,-1.712158441543579,1.7041300535202026,1.1515064239501953,-1.1462039947509766,1.0,-1.0,1.0,-1.0,-3.416288375854492,2.297710418701172,3.4439292447574754,2.3586635161870912,14.0,65.61632473527357,24.991294981231615,0.0
4695,49.114864349365234,38.733848571777344,6.524633407592773,14.924894332885742,0.6501392126083374,0.3779882490634918,1.1199679374694824,0.4924456775188446,-0.4163195490837097,3.01522159576416,-0.5613325238227844,2.8983404636383057,1.0,-1.0,-1.0,1.0,-3.4315412044525146,-3.4596729278564453,3.4423162528759326,3.516122995157181,15.0,87.1354603979051,20.478518493294583,0.0
4052,9.715301513671875,15.829803466796875,38.70806884765625,7.334438323974609,1.570778250694275,1.9572834968566895,2.1205594539642334,1.7855523824691772,-1.287337064743042,0.9563590884208679,0.8212630152702332,-2.1155169010162354,1.0,-1.0,1.0,-1.0,-2.2436962127685547,2.9367799758911133,2.2767430686186407,2.9558258346436284,16.0,22.859291483769162,33.99855245908243,0.0
2326,35.67332077026367,13.436544418334961,31.729045867919922,8.907981872558594,1.3507462739944458,-0.16142518818378448,1.0555589199066162,0.18971630930900574,-0.5223799347877502,1.6477711200714111,-0.7249650955200195,2.6225152015686035,1.0,-1.0,-1.0,1.0,-2.1701509952545166,-3.347480297088623,2.6450364852737063,3.457644821857037,17.0,53.11252778745169,36.66187252325531,0.0
439,11.431625366210938,18.863731384277344,5.150251388549805,8.347750663757324,0.9276804327964783,-1.038835883140564,1.0432976484298706,-1.0868817567825317,-0.42435988783836365,2.830681324005127,-0.8938125371932983,2.7472007274627686,1.0,-1.0,-1.0,1.0,-3.2550411224365234,-3.6410131454467773,3.802956599170231,4.218369474537205,18.0,44.71712290528256,21.034194904935433,0.0
2486,21.404956817626953,17.480356216430664,11.986082077026367,10.709662437438965,-0.8024215698242188,1.353981375694275,-0.8692820072174072,0.8429697155952454,-2.1803276538848877,0.90068519115448,-1.5401208400726318,0.5969830751419067,-1.0,1.0,1.0,-1.0,-3.081012725830078,-2.137104034423828,3.760679937763152,2.738433751637821,19.0,63.427629839792424,29.53376360794686,0.0
501,10.26846694946289,23.7261962890625,20.324125289916992,27.5601863861084,-0.9671310782432556,-0.12161418050527573,-0.8668099045753479,-0.19064052402973175,-1.1044973134994507,2.0664141178131104,-1.3417531251907349,1.8693549633026123,-1.0,1.0,1.0,-1.0,-3.1709113121032715,-3.2111082077026367,3.281703431357334,3.2815272317800597,20.0,34.045791173526325,50.038440916199804,0.0
4074,24.17889404296875,5.966468811035156,15.027510643005371,9.26828384399414,0.3299061357975006,-0.9879412651062012,-1.6195780038833618,0.6448459029197693,0.5024206638336182,-2.522300958633423,-3.1071438789367676,0.21108900010585785,-1.0,1.0,-1.0,1.0,3.024721622467041,-3.318232774734497,3.299342750751802,4.01724832529474,21.0,29.3947651117996,40.36504457148798,0.0
3385,26.533559799194336,30.182758331298828,17.38137435913086,18.39402198791504,1.8804957866668701,1.484459400177002,1.5258150100708008,1.3974974155426025,-1.2301298379898071,2.0974159240722656,-1.0326920747756958,1.9307974576950073,1.0,-1.0,-1.0,1.0,-3.327545642852783,-2.963489532470703,3.351030412379526,2.96626627498762,22.0,57.472355929722134,35.69327989294235,0.0
1949,13.163405418395996,9.274755477905273,20.01777458190918,27.86551284790039,0.6633585691452026,2.338266372680664,0.6904348134994507,2.055630683898926,0.9162492156028748,-2.130683422088623,1.3786128759384155,-1.8379267454147339,-1.0,1.0,1.0,-1.0,3.0469326972961426,3.2165396213531494,3.476940467163096,3.494264858348669,23.0,30.293416035813628,58.647627058270416,0.0
3086,19.34364128112793,6.3152666091918945,30.102725982666016,17.021394729614258,-0.8599418997764587,0.30498072504997253,0.012697750702500343,-0.9503822326660156,1.2789866924285889,-2.188683032989502,-2.4219086170196533,1.0150238275527954,-1.0,1.0,-1.0,1.0,3.467669725418091,-3.4369325637817383,3.6581112581465973,3.569317653713616,24.0,25.71302988974994,50.18300954542605,0.0
505,7.16669225692749,4.8950395584106445,29.342716217041016,15.569899559020996,0.5212398767471313,1.188281774520874,-0.18624506890773773,1.105844259262085,1.5760517120361328,-1.198013186454773,1.424720048904419,-1.5596461296081543,-1.0,1.0,1.0,-1.0,2.7740650177001953,2.9843661785125732,2.8531354008903222,3.2520664750166697,25.0,12.322177208222787,51.8759275852076,0.0
102,38.33218765258789,20.044269561767578,26.525724411010742,10.910924911499023,1.5769634246826172,1.4638044834136963,1.0880236625671387,1.188291311264038,2.487435817718506,-0.48091110587120056,-0.7980770468711853,2.548048734664917,-1.0,1.0,-1.0,1.0,2.9683468341827393,-3.346125841140747,2.970502966501093,3.34762777890928,26.0,55.319149985980815,33.88993185688009,0.0
4261,29.732131958007812,24.996801376342773,18.241159439086914,4.164834022521973,-1.1277610063552856,-1.5105106830596924,-0.7786011695861816,-0.9795953035354614,2.4418299198150635,-1.002336859703064,2.1587228775024414,-0.20084437727928162,-1.0,1.0,1.0,-1.0,3.444166660308838,2.359567165374756,3.4653688546820325,2.3681122967031527,27.0,54.91377351289196,16.211841708243178,0.0
2664,20.20832633972168,7.739903450012207,12.245831489562988,7.904727458953857,-0.661431074142456,-0.7753605842590332,-0.47635412216186523,-0.4606103301048279,2.6572203636169434,-0.029819319024682045,-0.24991245567798615,-3.1329805850982666,1.0,-1.0,1.0,-1.0,2.687039613723755,2.883068084716797,2.689453814252275,2.8831110710655796,28.0,24.411262377097877,19.513845917393592,0.0
365,11.670549392700195,16.98902702331543,19.620555877685547,47.224544525146484,1.412813663482666,1.5432223081588745,1.877806544303894,1.427946925163269,2.588162660598755,-0.24151135981082916,2.7383973598480225,-0.2032863199710846,-1.0,1.0,1.0,-1.0,2.829674005508423,2.941683769226074,2.832677424638458,2.9758825707782006,29.0,27.88058889590667,62.129531119224026,0.0
4470,19.16506004333496,12.084162712097168,29.076688766479492,12.40270709991455,2.088158130645752,1.0219515562057495,1.2488574981689453,2.1523711681365967,-0.10939524322748184,-2.3378734588623047,-2.492910146713257,-0.5339597463607788,-1.0,1.0,-1.0,1.0,2.228478193283081,-1.958950400352478,2.4704071561824197,2.1572722644255053,30.0,32.179288768714,36.183108250374964,0.0
51,34.71933364868164,13.665144920349121,27.436777114868164,4.181736469268799,-2.2050766944885254,-1.9105101823806763,-2.1139638423919678,-2.2998158931732178,3.1018824577331543,-0.2654359042644501,2.8137261867523193,0.13717493414878845,1.0,-1.0,-1.0,1.0,3.3673183917999268,2.676551342010498,3.3801778920360728,2.682996099735852,31.0,43.76269267804831,20.941328358254125,0.0
777,20.734825134277344,3.8130719661712646,38.97837448120117,16.944643020629883,0.8237593173980713,-1.8169137239456177,-0.9115796089172363,0.7195771336555481,-0.6690340042114258,2.574632406234741,2.6915204524993896,-0.8065968751907349,-1.0,1.0,-1.0,1.0,-3.243666410446167,3.498117446899414,4.182645875892624,3.8597276842665598,32.0,35.65977202043002,68.86232719146987,0.0
197,13.674440383911133,7.441445827484131,25.34703254699707,9.842214584350586,0.6884681582450867,2.0994131565093994,1.90544593334198,0.7362251281738281,-0.4024600088596344,-2.943185329437256,2.933525562286377,-0.5748762488365173,1.0,-1.0,1.0,-1.0,2.5407252311706543,3.508401870727539,2.9062089257719426,3.6981023482000275,33.0,24.69569306820047,36.693403870131185,0.0
4464,4.519903182983398,4.207376003265381,10.366917610168457,18.085712432861328,-0.27946826815605164,-0.5637938976287842,0.6040276288986206,-0.609829306602478,0.43264442682266235,2.798604726791382,0.37226641178131104,2.932361364364624,-1.0,1.0,1.0,-1.0,-2.3659603595733643,-2.5600948333740234,2.382983316485365,2.8332903514699104,34.0,8.169269171490239,31.626467516479853,0.0
4638,10.501174926757812,13.404557228088379,15.93030071258545,34.43587875366211,-0.25473737716674805,-0.15550321340560913,-0.6385676860809326,0.0794704481959343,0.284860223531723,-3.0516865253448486,0.22701650857925415,-2.7648510932922363,1.0,-1.0,-1.0,1.0,3.3365466594696045,2.9918675422668457,3.3380220236054687,3.076824688448346,35.0,23.645477526163955,49.7716440584817,0.0
92,15.445693016052246,7.266350269317627,29.13759422302246,35.40242385864258,1.258945107460022,0.07998978346586227,1.020877480506897,0.428005188703537,0.9314979314804077,-2.063333749771118,1.2424861192703247,-1.9625846147537231,1.0,-1.0,-1.0,1.0,2.9948315620422363,3.205070734024048,3.2185325419219724,3.2594441135180823,36.0,24.92884205858186,67.04730350343237,0.0
1161,11.553342819213867,11.461236000061035,11.94550609588623,5.097508430480957,0.7716585397720337,1.312415599822998,1.1314387321472168,1.3107959032058716,-1.6172864437103271,1.3168751001358032,1.942903995513916,-1.209202527999878,-1.0,1.0,-1.0,1.0,-2.93416166305542,3.152106523513794,2.983575516547069,3.157205177112881,37.0,23.741498375952176,15.669290255312609,0.0
1381,25.90790557861328,8.641223907470703,9.514204978942871,12.328603744506836,-0.35986873507499695,-1.9610443115234375,-2.3174538612365723,-0.17118853330612183,1.500632405281067,-1.5123162269592285,-1.7867273092269897,1.0057321786880493,1.0,-1.0,1.0,-1.0,3.012948513031006,-2.792459487915039,3.4119821033166695,3.5219716912076913,38.0,39.99210331859494,35.176385822287536,0.0
4140,12.188901901245117,20.544740676879883,29.32300567626953,38.95207214355469,-1.6075420379638672,-2.016592264175415,-1.7051968574523926,-2.0683634281158447,-1.479073405265808,1.904629111289978,-1.6014376878738403,1.5978842973709106,-1.0,1.0,1.0,-1.0,-3.383702516555786,-3.199321985244751,3.4083375431593743,3.219868184152554,39.0,32.08663290962313,68.68237178319258,0.0
147,22.128860473632812,30.94017219543457,12.43832015991211,5.818682670593262,0.8718612790107727,0.8891318440437317,1.0067065954208374,0.688173770904541,-2.414501190185547,1.0136187076568604,-1.9176077842712402,0.310568630695343,-1.0,1.0,1.0,-1.0,-3.4281198978424072,-2.2281763553619385,3.4281634013564166,2.250829409548476,40.0,51.79826957125211,15.511391322852543,0.0
1432,39.2780647277832,15.128544807434082,18.01556968688965,36.79826354980469,-0.274725079536438,0.27395856380462646,0.6392056941986084,-0.32520008087158203,0.31700214743614197,-2.8753812313079834,-2.8263163566589355,0.48258811235427856,1.0,-1.0,1.0,-1.0,3.192383289337158,-3.3089044094085693,3.23919199901907,3.4465819139536213,41.0,50.58431359178124,57.43810528176235,0.0
3154,16.216325759887695,9.832149505615234,59.108638763427734,13.415881156921387,-0.9270740747451782,0.5575318336486816,0.3694201409816742,-1.2281397581100464,-0.6518064737319946,0.9786828756332397,1.3822557926177979,-0.712002158164978,-1.0,1.0,-1.0,1.0,-1.6304893493652344,2.0942578315734863,2.2051190946593846,2.6340299146962662,42.0,27.546370313574922,69.79580763969828,0.0
330,19.588603973388672,27.409542083740234,17.305444717407227,4.2956366539001465,-1.1195887327194214,-0.5008298754692078,-1.2019925117492676,-1.3939335346221924,0.8506752252578735,-2.2628355026245117,0.5744020938873291,-2.1190884113311768,1.0,-1.0,-1.0,1.0,3.1135106086730957,2.693490505218506,3.1743992870692086,2.7003208064901747,43.0,48.574094969250034,16.89438147346008,0.0
862,25.521217346191406,27.983013153076172,20.892181396484375,6.865273952484131,-2.1935760974884033,-0.517737090587616,-2.1008105278015137,-0.23068323731422424,2.8404698371887207,-0.3563676178455353,-3.100026845932007,0.1839144378900528,-1.0,1.0,1.0,-1.0,3.1968374252319336,-3.2839412689208984,3.6094605830564466,3.7791065679357874,44.0,73.31953933982487,35.16818494492791,0.0
1100,32.77804183959961,14.489605903625488,18.083555221557617,16.34027862548828,1.162125825881958,1.5754822492599487,2.032256841659546,0.9936825633049011,-3.04164457321167,0.4620934724807739,0.11025217920541763,2.9375529289245605,-1.0,1.0,-1.0,1.0,-3.5037379264831543,-2.827300786972046,3.5280367047728287,3.0120202768017554,45.0,43.82311530691522,38.748399456256706,0.0
1567,3.3860583305358887,6.3754425048828125,28.96811866760254,33.7392578125,-1.2211533784866333,-1.02285635471344,-1.756462574005127,-0.7150848507881165,2.3029346466064453,-0.7436079978942871,2.5684642791748047,-0.4155888557434082,-1.0,1.0,1.0,-1.0,3.0465426445007324,2.984053134918213,3.0529893210423817,3.160544383262124,46.0,9.327767392888449,71.02450726132855,0.0
2105,11.765202522277832,19.04216194152832,11.635725021362305,2.5957372188568115,-1.6795477867126465,0.7268532514572144,-1.8248487710952759,1.7023227214813232,2.7519328594207764,-0.33120596408843994,-2.9264988899230957,0.18449145555496216,-1.0,1.0,1.0,-1.0,3.083138942718506,-3.110990285873413,3.9110755899551597,4.70310537175035,47.0,54.340903319524756,33.00016494150856,0.0
807,36.81651306152344,15.1594820022583,28.182090759277344,6.256732940673828,0.3921092748641968,1.4751628637313843,1.4729201793670654,0.5147604942321777,-1.9196723699569702,1.9501776695251465,1.569766879081726,-1.5267186164855957,1.0,-1.0,1.0,-1.0,-3.8698501586914062,3.0964856147766113,4.018550152366148,3.2413412570626186,48.0,51.677400949347714,29.65811885463525,0.0
3917,30.193754196166992,4.2253289222717285,16.87939453125,23.27560806274414,-1.0495166778564453,-1.4286131858825684,-1.880069613456726,-1.4166263341903687,1.6390148401260376,-2.1452348232269287,-1.9492835998535156,1.4942457675933838,-1.0,1.0,-1.0,1.0,3.784249782562256,-3.4435293674468994,3.8031908418090303,3.4745753952916894,49.0,21.862465224052823,40.27245115086391,0.0
2084,9.245441436767578,15.088494300842285,19.822368621826172,24.136474609375,0.23196938633918762,-1.4766340255737305,0.5708468556404114,-1.1862812042236328,0.48609447479248047,-2.058662176132202,1.322579264640808,-2.310610771179199,1.0,-1.0,-1.0,1.0,2.5447566509246826,3.633190155029297,3.065144683336363,4.035786108293824,50.0,32.03504432523044,60.81989314418035,0.0
4249,12.098223686218262,14.981987953186035,12.61766529083252,35.04648971557617,-0.98441481590271,1.2021567821502686,-0.4325351119041443,1.2029988765716553,-0.18819847702980042,2.9980757236480713,0.5886015892028809,3.073935031890869,1.0,-1.0,-1.0,1.0,-3.186274290084839,-2.4853334426879883,3.8643808307499405,2.975206538002653,51.0,44.68240528352322,55.284231285261704,0.0
1811,18.215057373046875,24.523710250854492,6.168056964874268,24.323078155517578,-1.0734115839004517,-0.7331082224845886,-0.5179774165153503,-0.7303300499916077,-1.9447802305221558,1.1582891941070557,-2.5130152702331543,1.319082260131836,1.0,-1.0,-1.0,1.0,-3.103069305419922,-3.8320975303649902,3.1216735082372424,3.837976696538654,52.0,42.87624242736549,23.19828875344055,0.0
650,1.8552311658859253,42.14148712158203,12.595589637756348,116.35638427734375,-2.2170701026916504,-1.0384678840637207,-1.8447792530059814,-1.1932882070541382,-3.030705213546753,-2.2534806728363037,-0.35857486724853516,-2.190650701522827,-1.0,1.0,1.0,-1.0,-0.7772245407104492,1.832075834274292,1.4118006858042134,1.9444645652434167,53.0,12.910062856188638,65.82315060485483,0.0
3291,10.624881744384766,16.717575073242188,37.89617156982422,7.474178314208984,-1.6920031309127808,-1.3663924932479858,-1.1924324035644531,-1.3548818826675415,0.2016434222459793,-2.9053080081939697,-2.703078269958496,1.0441399812698364,-1.0,1.0,-1.0,1.0,3.1069514751434326,-3.747218132019043,3.1239669902635696,3.75073773572522,54.0,27.00508847708983,32.24454330291007,0.0
2095,12.382247924804688,7.886565685272217,17.460216522216797,38.781734466552734,2.02359676361084,2.27813458442688,2.0982229709625244,2.296703338623047,1.1682870388031006,-2.2995331287384033,0.6360450387001038,-2.10538649559021,1.0,-1.0,-1.0,1.0,3.467820167541504,2.741431474685669,3.4771491507603414,2.7486070993766822,55.0,19.664026556628485,51.26717135306526,0.0
4648,27.866886138916016,7.632341384887695,34.2047119140625,12.325054168701172,-2.1906449794769287,-1.5241386890411377,-1.0334569215774536,-2.0815932750701904,-2.378826379776001,0.9623571634292603,0.4881865382194519,-2.5652477741241455,1.0,-1.0,1.0,-1.0,-3.341183662414551,3.053434371948242,3.4070131935723977,3.228320194669049,56.0,30.665073207098587,46.79900372112928,0.0
1237,3.298114061355591,18.44783592224121,17.602846145629883,33.666831970214844,1.6287013292312622,1.220403790473938,1.2951070070266724,0.9755209684371948,1.1843148469924927,-1.3691411018371582,1.943187952041626,-1.3879258632659912,1.0,-1.0,-1.0,1.0,2.5534558296203613,3.331113815307617,2.585893183017716,3.3464091929401856,57.0,15.271237796549867,49.095328281136425,0.0
4547,20.342763900756836,24.636852264404297,6.48328971862793,9.933658599853516,-0.7234914898872375,1.0549758672714233,-1.1716012954711914,1.435523509979248,-0.8512832522392273,2.3538589477539062,-1.1678507328033447,1.96564781665802,1.0,-1.0,-1.0,1.0,-3.2051422595977783,-3.1334986686706543,3.6654990460711208,4.076262216511072,58.0,63.6582448394116,31.730948163787932,0.0
245,49.74451446533203,25.203628540039062,7.347310543060303,9.75534725189209,-1.2136675119400024,-1.368509292602539,-0.856423020362854,-1.8505504131317139,-0.9145093560218811,2.2827060222625732,-1.2884838581085205,2.130098581314087,1.0,-1.0,-1.0,1.0,-3.1972153186798096,-3.4185824394226074,3.200962631934272,3.560195945194876,59.0,71.0014848101486,18.923631442509073,0.0
1508,11.023445129394531,8.761235237121582,29.98845863342285,20.27383804321289,-0.4498487710952759,1.556632161140442,0.02625763602554798,1.108102560043335,1.9263960123062134,-0.16524821519851685,1.9976849555969238,-0.7336493134498596,1.0,-1.0,-1.0,1.0,2.091644287109375,2.7313342094421387,2.8984377783942166,2.937784030067927,60.0,28.7640785807995,55.81005065362249,0.0
2167,15.239936828613281,20.91849708557129,30.716188430786133,21.621767044067383,0.959784209728241,1.6184862852096558,0.3915584981441498,1.3014217615127563,2.840421676635742,-0.06826100498437881,2.9210636615753174,-0.13624981045722961,-1.0,1.0,1.0,-1.0,2.9086825847625732,3.0573134422302246,2.9823351258945747,3.1898301816612933,61.0,37.434835766984584,56.92660405258889,0.0
1224,23.26812171936035,13.143845558166504,21.301834106445312,3.477051258087158,-0.19831831753253937,-1.4154555797576904,-0.01172335259616375,-2.1752431392669678,0.4702579379081726,-2.8012871742248535,0.7716209292411804,-2.879178285598755,1.0,-1.0,-1.0,1.0,3.271545171737671,3.65079927444458,3.4906204057440067,4.243719303150361,62.0,41.593371465645056,27.97084218398412,0.0
709,44.365928649902344,4.180916786193848,31.84885597229004,16.235559463500977,1.982490062713623,1.539029836654663,0.9652729630470276,1.8626941442489624,-0.2836739420890808,-3.0167837142944336,2.453850746154785,-0.36963194608688354,-1.0,1.0,-1.0,1.0,2.733109712600708,2.8234827518463135,2.7688527720354847,2.9626710290620366,63.0,27.35905837682867,49.61452923833404,0.0
84,18.86381721496582,27.569005966186523,19.185646057128906,27.755878448486328,2.2085347175598145,0.5390197038650513,1.9778021574020386,0.7343296408653259,-0.6802806258201599,-3.121445655822754,-0.8422313928604126,2.8347222805023193,1.0,-1.0,-1.0,1.0,2.441164970397949,-3.6769537925720215,2.95745951682356,3.881522026257921,64.0,60.452225433549295,54.0013644383591,0.0
1213,16.83624839782715,17.972579956054688,6.92481803894043,12.52612018585205,0.7418360114097595,2.2679443359375,1.4248628616333008,2.1175785064697266,2.5613393783569336,-0.7220323085784912,2.6672182083129883,-0.47160589694976807,-1.0,1.0,1.0,-1.0,3.283371686935425,3.138823986053467,3.620709332552913,3.214353897757016,65.0,45.35280125131373,19.75545935730065,0.0
3029,25.74703025817871,27.61883544921875,27.63990020751953,23.253129959106445,-0.39153212308883667,0.16045930981636047,-0.1609100103378296,-0.7016165256500244,-0.7272791862487793,2.521319627761841,2.438127040863037,-0.8550521731376648,-1.0,1.0,-1.0,1.0,-3.24859881401062,3.2931792736053467,3.2951614268944693,3.3372733277040547,66.0,55.30374523123671,52.42752649903735,0.0
3171,29.54638671875,7.552427768707275,29.059967041015625,13.129312515258789,-1.1725908517837524,-1.5422834157943726,-1.0707088708877563,-1.3556342124938965,-2.5544705390930176,0.6206029057502747,0.2120937556028366,-3.067457914352417,-1.0,1.0,-1.0,1.0,-3.1750733852386475,3.2795517444610596,3.196523673232462,3.291905541610657,67.0,30.383954764242347,39.3711023133926,0.0
1505,42.43742752075195,6.2031731605529785,56.18378829956055,5.249533176422119,0.3068028390407562,-0.024572378024458885,0.09470376372337341,-0.20891785621643066,-1.692226529121399,1.9515876770019531,1.4814876317977905,-1.3078981637954712,-1.0,1.0,-1.0,1.0,-3.6438140869140625,2.7893857955932617,3.658850998711887,2.8058615797562654,68.0,31.89271896147594,34.21904421119245,0.0
3622,19.74591064453125,21.513538360595703,81.71511840820312,6.303173065185547,-0.6983695030212402,-2.061048984527588,-1.9567394256591797,-0.5187693238258362,-0.13181579113006592,-1.6569859981536865,-1.82813560962677,-0.28395408391952515,-1.0,1.0,-1.0,1.0,1.5251702070236206,-1.5441815853118896,2.045248036232007,2.1100367185436215,69.0,41.58784596433182,47.585608744961846,0.0
3802,16.615304946899414,17.969074249267578,7.374022483825684,4.33723783493042,-1.012577772140503,0.9208498597145081,-1.0139931440353394,1.9754314422607422,3.043294668197632,-0.2536040246486664,2.503659248352051,0.40293455123901367,-1.0,1.0,1.0,-1.0,3.296898603439331,2.100724697113037,3.8219998140369076,3.653724719097833,70.0,51.9338978036517,25.876204055924443,0.0
1715,21.138839721679688,21.107887268066406,40.734535217285156,11.809948921203613,1.8790881633758545,1.6023722887039185,1.6867282390594482,1.737976312637329,-1.1386851072311401,2.122570514678955,2.160003900527954,-0.5516549348831177,-1.0,1.0,-1.0,1.0,-3.2612557411193848,2.7116589546203613,3.2729742871400016,2.7121431841291557,71.0,42.576848071462656,42.871823120762876,0.0
1755,8.811287879943848,13.538043022155762,13.270334243774414,31.276683807373047,-1.5645923614501953,-0.6728125810623169,-2.206981658935547,-0.6055965423583984,0.7746008038520813,-2.5678317546844482,0.5330229997634888,-2.4704082012176514,1.0,-1.0,-1.0,1.0,3.3424324989318848,3.0034313201904297,3.4593534347656205,3.403679477667607,72.0,23.95155338074846,54.44714145212756,0.0
